record_id,date,pharmacy_id,medicine_id,medicine_category,pharmacy_location_code,supplier_count,current_stock_level,avg_weekly_sales,reorder_quantity,lead_time_days,supplier_delay_frequency,price_change_rate,storage_capacity,previous_shortage_count,dos_per_patient,category_shortage_rate,stock_to_sales_ratio,demand_volatility,seasonal_demand_factor,num_patients,target_stockout
1554,2024-05-17,87,18,Cardiology,16,4,123,36,100,57,0.66,0.2,382,0,1.26,1.0,3.42,0.26,1.0,19,1
1555,2024-01-31,32,46,Cardiology,17,1,138,41,100,58,0.73,-0.0,362,0,0.98,1.0,3.37,0.81,1.0,24,1
1556,2024-05-25,58,38,Diabetes,11,1,74,27,100,18,0.96,0.03,234,0,1.6,1.0,2.74,0.25,1.0,12,1
1557,2024-02-25,9,33,Oncology,8,4,156,22,59,41,0.31,0.07,434,0,1.91,1.0,7.09,0.72,1.0,26,1
1558,2024-11-13,74,45,Painkiller,19,1,201,40,100,27,0.73,0.06,476,0,2.2,1.0,5.03,0.61,1.0,16,1
1559,2024-12-09,40,26,Antibiotic,16,4,134,51,100,54,0.09,0.19,260,1,0.97,1.0,2.63,0.2,1.4,19,1
1560,2024-03-30,61,2,Painkiller,16,1,70,28,92,14,0.44,0.0,444,0,1.35,1.0,2.5,0.28,1.0,13,1
1561,2024-07-24,10,43,Antibiotic,4,2,155,36,97,3,0.68,0.06,286,0,1.12,1.0,4.31,0.53,1.0,27,1
1562,2024-01-01,56,19,Painkiller,16,2,0,83,100,12,0.45,0.03,190,0,0.0,1.0,0.0,0.64,1.0,21,1
1563,2024-08-02,70,37,Diabetes,3,2,152,43,100,10,0.6,0.03,376,0,0.99,1.0,3.53,0.54,1.0,25,1
1564,2024-05-14,68,44,Oncology,19,1,116,37,100,6,0.91,0.2,275,0,1.1,1.0,3.14,0.87,1.0,20,1
1565,2024-11-17,86,31,Cardiology,3,2,147,5,20,4,0.58,-0.02,184,0,12.86,1.0,29.4,0.11,1.0,16,1
1566,2024-12-04,65,45,Antibiotic,3,2,75,16,47,12,0.37,-0.03,233,0,16.41,1.0,4.69,0.52,1.4,2,1
1567,2024-09-06,74,14,Diabetes,5,4,158,44,100,82,0.37,-0.04,254,0,1.57,1.0,3.59,0.51,1.0,16,1
1568,2024-01-18,23,37,Diabetes,6,4,115,22,51,15,0.45,0.15,476,0,1.93,1.0,5.23,0.76,1.0,19,1
1569,2024-11-28,65,28,Diabetes,19,4,41,25,98,13,0.09,0.11,440,0,0.77,1.0,1.64,0.21,1.0,15,1
1570,2024-02-22,45,26,Diabetes,10,3,113,41,100,2,0.25,0.08,337,0,1.38,1.0,2.76,0.61,1.0,14,1
1571,2024-11-03,96,30,Diabetes,5,2,48,39,100,3,0.17,-0.06,280,0,1.72,1.0,1.23,0.11,1.0,5,1
1572,2024-01-22,49,10,Antibiotic,1,2,62,67,100,28,0.78,0.12,116,0,0.93,1.0,0.93,0.72,1.4,7,1
1573,2024-06-08,67,6,Antibiotic,12,1,155,20,68,4,1.0,0.12,107,0,2.86,1.0,7.75,0.18,1.0,19,1
1574,2024-12-29,60,25,Cardiology,14,1,134,45,100,6,0.88,0.04,264,0,2.08,1.0,2.98,0.53,1.0,10,1
1575,2024-03-05,46,40,Antibiotic,8,3,96,51,100,10,0.82,-0.0,319,0,0.35,1.0,1.88,0.19,1.2,38,1
1576,2024-09-22,11,21,Diabetes,20,2,71,24,85,5,0.47,-0.03,197,0,0.71,1.0,2.96,0.73,1.0,29,1
1577,2024-12-24,7,19,Cardiology,15,2,80,31,85,20,0.54,-0.0,363,0,0.69,1.0,2.58,0.4,1.0,26,1
1578,2024-09-10,93,13,Diabetes,9,2,125,54,100,5,0.52,-0.03,112,0,4.05,1.0,2.31,0.76,1.0,4,1
1579,2024-09-21,43,24,Diabetes,1,2,168,13,36,81,0.45,0.17,440,0,5.65,1.0,12.92,0.6,1.0,16,1
1580,2024-02-10,56,33,Oncology,4,2,132,44,100,11,0.52,0.0,317,0,0.7,1.0,3.0,0.6,1.0,30,1
1581,2024-12-02,40,42,Oncology,5,4,132,22,62,7,0.58,-0.04,236,0,2.1,1.0,6.0,0.84,1.0,20,1
1582,2024-04-04,70,33,Painkiller,17,2,69,27,98,4,0.7,-0.1,494,1,0.78,1.0,2.56,0.29,1.0,23,1
1583,2024-10-08,39,33,Painkiller,9,2,160,25,66,10,0.63,-0.09,253,0,1.87,1.0,6.4,0.71,1.0,24,1
1584,2024-01-17,31,50,Cardiology,16,1,108,19,39,12,0.55,0.04,339,0,2.34,1.0,5.68,0.27,1.0,17,1
1585,2024-08-06,65,15,Diabetes,4,3,121,27,100,14,0.15,-0.1,477,0,1.36,1.0,4.48,0.78,1.0,23,1
1586,2024-06-07,38,12,Oncology,15,1,153,41,84,11,0.65,0.13,427,0,1.14,1.0,3.73,0.14,1.0,23,1
1587,2024-10-17,82,39,Oncology,19,2,122,48,100,71,0.48,0.03,397,0,1.78,1.0,2.54,0.88,1.0,10,1
1588,2024-10-29,72,17,Diabetes,18,4,159,50,100,14,0.12,0.11,302,0,0.8,1.0,3.18,0.32,1.0,28,1
1589,2024-01-26,48,38,Diabetes,17,2,108,30,64,31,0.17,0.01,224,0,1.15,1.0,3.6,0.5,1.0,22,1
1590,2024-10-15,84,41,Diabetes,10,3,130,70,100,4,0.43,0.0,206,0,0.65,1.0,1.86,0.59,1.0,20,1
1591,2024-03-30,5,34,Diabetes,12,3,127,36,100,16,0.19,0.05,341,0,1.3,1.0,3.53,0.13,1.0,19,1
1592,2024-04-02,41,13,Painkiller,5,2,191,48,100,5,0.78,0.12,458,0,0.8,1.0,3.98,0.11,1.0,35,1
1593,2024-09-01,64,11,Diabetes,14,2,0,48,100,8,0.56,0.13,382,0,0.0,1.0,0.0,0.69,1.0,6,1
1594,2024-03-12,30,18,Diabetes,13,1,92,23,69,3,0.95,0.12,296,0,1.75,1.0,4.0,0.15,1.0,16,1
1595,2024-06-02,44,20,Diabetes,5,2,12,25,91,15,0.8,-0.0,354,0,0.19,1.0,0.48,0.89,1.0,18,1
1596,2024-05-29,70,37,Cardiology,14,3,141,24,69,2,0.44,0.12,343,0,1.87,1.0,5.88,0.51,1.0,22,1
1597,2024-10-05,54,32,Oncology,8,2,0,54,100,7,0.56,0.02,130,0,0.0,1.0,0.0,0.18,1.0,17,1
1598,2024-01-25,27,49,Oncology,6,3,150,15,55,27,0.5,-0.06,233,0,3.18,1.0,10.0,0.73,1.0,22,1
1599,2024-12-22,32,35,Oncology,10,2,156,23,65,88,0.54,0.1,248,0,3.39,1.0,6.78,0.85,1.0,14,1
1600,2024-09-19,16,31,Antibiotic,6,3,63,18,58,44,0.43,0.14,161,0,1.44,1.0,3.5,0.38,1.0,17,1
1601,2024-01-11,30,49,Oncology,2,2,38,35,100,59,1.0,-0.08,373,0,0.35,1.0,1.09,0.56,1.0,22,1
1602,2024-12-17,61,26,Diabetes,2,4,0,30,100,76,0.53,0.04,326,0,0.0,1.0,0.0,0.27,1.0,2,1
1603,2024-10-17,43,21,Painkiller,1,3,170,60,100,12,0.11,0.01,208,0,1.17,1.0,2.83,0.19,1.0,17,1
1604,2024-10-17,41,39,Antibiotic,15,2,71,42,100,70,0.76,0.05,500,0,0.34,1.0,1.69,0.19,1.0,35,1
1605,2024-04-21,70,49,Painkiller,15,2,147,38,94,44,0.15,0.1,435,0,1.29,1.0,3.87,0.59,1.0,21,0
1606,2024-05-06,83,36,Diabetes,9,2,47,38,100,26,0.87,0.09,133,0,0.33,1.0,1.24,0.8,1.0,26,1
1607,2024-04-19,33,11,Diabetes,3,2,81,19,68,29,0.43,-0.01,176,0,3.32,1.0,4.26,0.31,1.0,9,1
1608,2024-12-14,6,42,Cardiology,7,3,17,30,98,10,0.6,0.06,307,0,0.13,1.0,0.57,0.75,1.0,31,1
1609,2024-11-04,77,31,Painkiller,4,2,51,42,91,30,0.67,0.14,498,0,1.06,1.0,1.21,0.31,1.0,8,1
1610,2024-10-17,67,20,Diabetes,9,2,123,73,100,13,0.35,0.08,362,0,0.54,1.0,1.68,0.44,1.0,22,1
1611,2024-12-18,74,43,Antibiotic,19,3,60,44,100,13,0.43,0.07,311,0,0.42,1.0,1.36,0.86,1.4,23,1
1612,2024-03-01,63,24,Oncology,17,2,194,51,100,6,0.72,-0.03,103,0,1.11,1.0,3.8,0.86,1.0,24,1
1613,2024-07-14,34,41,Oncology,9,3,86,34,100,15,0.44,-0.0,248,0,1.36,1.0,2.53,0.19,1.0,13,1
1614,2024-11-14,27,15,Cardiology,17,2,24,5,20,38,0.22,0.07,259,0,1.4,1.0,4.8,0.56,1.0,24,1
1615,2024-10-17,89,7,Painkiller,17,2,55,72,100,9,0.85,0.05,428,0,0.25,1.0,0.76,0.23,1.0,21,1
1616,2024-08-17,46,28,Diabetes,2,3,77,44,89,13,0.44,0.2,478,0,0.37,1.0,1.75,0.54,1.0,33,1
1617,2024-12-11,17,45,Diabetes,8,2,5,21,70,2,0.17,0.05,113,0,0.08,1.0,0.24,0.74,1.0,21,1
1618,2024-01-21,91,3,Painkiller,4,2,92,34,91,84,0.52,0.01,492,0,0.9,1.0,2.71,0.8,1.0,21,1
1619,2024-09-22,88,2,Antibiotic,17,1,99,59,100,15,0.69,-0.03,267,0,0.38,1.0,1.68,0.69,1.0,31,1
1620,2024-09-03,89,11,Antibiotic,9,3,107,26,53,15,0.67,-0.07,142,0,2.06,1.0,4.12,0.43,1.0,14,1
1621,2024-09-25,81,31,Diabetes,16,3,76,26,65,23,0.51,0.06,290,0,0.5,1.0,2.92,0.33,1.0,41,1
1622,2024-12-08,59,43,Painkiller,13,3,0,44,100,14,0.75,0.1,288,0,0.0,1.0,0.0,0.55,1.0,30,1
1623,2024-07-30,46,10,Diabetes,16,3,155,36,100,3,0.53,0.14,258,0,1.51,1.0,4.31,0.12,1.0,20,1
1624,2024-06-17,80,31,Antibiotic,9,2,35,41,100,1,0.44,0.04,243,0,0.28,1.0,0.85,0.39,1.0,21,1
1625,2024-01-05,79,6,Oncology,12,2,92,39,100,11,0.24,-0.04,245,0,1.27,1.0,2.36,0.25,1.0,13,1
1626,2024-03-29,51,6,Diabetes,14,1,25,32,100,79,0.72,-0.02,488,0,0.18,1.0,0.78,0.44,1.0,30,1
1627,2024-01-13,29,37,Oncology,19,3,116,22,67,6,0.5,0.14,400,0,1.05,1.0,5.27,0.45,1.0,35,1
1628,2024-06-17,70,6,Antibiotic,19,1,96,42,100,75,0.55,-0.1,250,0,0.55,1.0,2.29,0.1,1.0,29,1
1629,2024-02-28,75,44,Antibiotic,3,2,73,62,100,6,0.6,0.1,354,0,0.34,1.0,1.18,0.57,1.4,24,1
1630,2024-08-25,71,22,Diabetes,1,2,57,24,62,87,0.66,0.11,274,0,1.04,1.0,2.38,0.21,1.0,16,1
1631,2024-02-01,24,38,Cardiology,12,2,150,5,20,11,0.4,-0.1,314,0,12.35,1.0,30.0,0.53,1.0,17,1
1632,2024-01-06,78,3,Diabetes,19,3,143,34,87,1,0.19,0.15,213,0,2.94,1.0,4.21,0.26,1.0,10,1
1633,2024-06-19,51,47,Antibiotic,11,3,92,33,90,47,0.56,0.2,150,0,1.03,1.0,2.79,0.63,1.0,19,1
1634,2024-07-09,83,46,Diabetes,2,2,26,26,52,11,0.58,-0.07,226,0,0.35,1.0,1.0,0.6,1.0,20,1
1635,2024-12-14,26,14,Oncology,7,3,35,28,71,58,0.44,0.03,363,0,0.4,1.0,1.25,0.76,1.0,22,1
1636,2024-01-23,57,47,Cardiology,19,2,62,5,20,40,0.46,0.15,494,0,2.63,1.0,12.4,0.46,1.0,33,1
1637,2024-11-06,9,10,Cardiology,1,2,183,21,44,2,0.85,0.11,181,0,3.05,1.0,8.71,0.76,1.0,20,1
1638,2024-01-31,94,43,Painkiller,10,1,120,32,72,9,0.68,0.15,244,0,0.91,1.0,3.75,0.69,1.0,29,1
1639,2024-04-19,12,34,Oncology,4,2,84,21,48,1,0.47,0.03,280,0,1.08,1.0,4.0,0.79,1.0,26,1
1640,2024-08-28,11,39,Diabetes,6,3,33,36,73,12,0.41,0.02,362,0,0.46,1.0,0.92,0.14,1.0,14,1
1641,2024-03-12,47,30,Oncology,17,4,125,32,100,30,0.17,0.13,116,0,0.72,1.0,3.91,0.29,1.0,38,1
1642,2024-12-24,69,8,Diabetes,15,3,115,42,100,42,0.17,0.09,293,0,1.37,1.0,2.74,0.31,1.0,14,1
1643,2024-01-12,8,49,Diabetes,19,4,133,23,51,69,0.33,0.03,340,0,1.45,1.0,5.78,0.17,1.0,28,1
1644,2024-01-08,51,43,Painkiller,19,2,85,34,100,12,0.49,0.16,227,0,0.76,1.0,2.5,0.47,1.0,23,0
1645,2024-11-12,44,20,Cardiology,2,2,149,48,100,15,0.56,0.11,197,0,0.94,1.0,3.1,0.46,1.0,23,1
1646,2024-03-24,99,36,Cardiology,16,2,71,22,85,4,0.71,0.07,466,0,0.87,1.0,3.23,0.51,1.0,26,1
1647,2024-08-01,58,14,Painkiller,3,2,43,35,100,6,0.3,0.01,408,1,0.43,1.0,1.23,0.67,1.2,20,1
1648,2024-11-09,28,5,Diabetes,5,2,176,5,20,7,0.4,0.2,472,0,12.97,1.0,35.2,0.36,1.0,19,1
1649,2024-09-15,36,39,Painkiller,4,1,0,64,100,43,0.9,0.2,172,1,0.0,1.0,0.0,0.87,1.0,22,1
1650,2024-12-04,43,23,Antibiotic,12,2,76,67,100,13,0.41,0.09,307,0,0.36,1.0,1.13,0.74,1.4,22,1
1651,2024-02-26,80,40,Cardiology,15,2,93,36,92,10,0.39,0.18,394,0,0.62,1.0,2.58,0.79,1.0,29,1
1652,2024-05-24,33,8,Antibiotic,2,4,127,32,78,82,0.4,-0.04,402,0,2.14,1.0,3.97,0.75,1.0,13,1
1653,2024-08-27,41,17,Painkiller,12,2,79,50,100,4,0.44,0.06,208,0,0.79,1.0,1.58,0.87,1.2,14,1
1654,2024-01-25,69,49,Oncology,11,3,92,30,97,7,0.42,-0.07,356,0,1.26,1.0,3.07,0.65,1.0,17,1
1655,2024-03-07,25,15,Oncology,11,3,74,38,100,13,0.55,0.1,432,0,0.97,1.0,1.95,0.26,1.0,14,1
1656,2024-10-17,42,41,Antibiotic,8,3,100,9,29,6,0.52,0.08,457,0,4.86,1.0,11.11,0.13,1.0,16,1
1657,2024-03-10,36,8,Painkiller,8,2,176,29,100,13,0.63,0.11,411,0,2.24,1.0,6.07,0.46,1.0,19,1
1658,2024-09-07,14,21,Antibiotic,15,2,120,44,89,15,0.36,0.0,308,0,1.74,1.0,2.73,0.18,1.0,11,1
1659,2024-05-31,5,24,Diabetes,20,1,90,11,32,3,0.7,0.04,326,0,3.58,1.0,8.18,0.35,1.0,16,1
1660,2024-04-07,10,11,Painkiller,16,1,83,24,66,4,0.91,0.09,415,0,0.9,1.0,3.46,0.34,1.0,27,1
1661,2024-09-27,19,4,Painkiller,8,2,172,11,33,60,0.29,0.01,394,0,3.77,1.0,15.64,0.71,1.0,29,1
1662,2024-10-03,76,37,Diabetes,15,1,82,12,38,1,1.0,0.02,133,0,2.66,1.0,6.83,0.87,1.0,18,1
1663,2024-02-18,86,36,Antibiotic,5,1,194,74,100,4,0.74,-0.01,152,0,1.22,1.0,2.62,0.1,1.4,15,1
1664,2024-03-06,75,42,Painkiller,11,2,78,41,100,10,0.68,0.11,326,1,0.78,1.0,1.9,0.49,1.0,17,1
1665,2024-11-29,54,34,Antibiotic,17,3,53,47,100,8,0.58,0.07,352,0,0.29,1.0,1.13,0.61,1.2,27,1
1666,2024-06-12,63,47,Diabetes,17,2,0,20,40,12,0.54,0.15,405,1,0.0,1.0,0.0,0.62,1.0,24,1
1667,2024-05-15,2,12,Diabetes,18,4,117,42,100,11,0.13,0.05,166,0,19.5,1.0,2.79,0.29,1.0,1,1
1668,2024-08-15,89,1,Oncology,2,4,123,21,42,18,0.37,-0.0,447,0,1.32,1.0,5.86,0.82,1.0,31,1
1669,2024-09-12,45,42,Painkiller,10,2,40,34,100,6,0.44,0.2,272,0,0.51,1.0,1.18,0.36,1.0,16,1
1670,2024-02-13,56,49,Oncology,5,4,61,23,68,42,0.51,0.08,127,0,1.86,1.0,2.65,0.82,1.0,10,1
1671,2024-10-18,13,18,Antibiotic,18,2,163,43,86,4,0.45,0.14,117,0,0.88,1.0,3.79,0.57,1.0,30,1
1672,2024-09-06,84,30,Cardiology,1,3,161,49,100,10,0.29,0.16,123,1,0.88,1.0,3.29,0.58,1.0,26,1
1673,2024-01-11,72,39,Diabetes,12,3,38,23,62,11,0.51,0.06,141,0,1.93,1.0,1.65,0.64,1.0,6,1
1674,2024-06-23,54,28,Oncology,9,4,89,37,100,23,0.15,0.04,103,0,1.53,1.0,2.41,0.23,1.0,11,1
1675,2024-12-01,36,34,Diabetes,16,2,0,33,89,59,0.69,0.01,191,1,0.0,1.0,0.0,0.26,1.0,19,1
1676,2024-11-22,69,1,Cardiology,15,4,51,32,76,2,0.12,0.2,241,0,0.35,1.0,1.59,0.57,1.0,32,1
1677,2024-01-22,85,8,Oncology,9,2,161,28,67,88,0.46,0.13,281,0,2.52,1.0,5.75,0.67,1.0,16,1
1678,2024-08-28,26,7,Antibiotic,14,3,129,36,100,4,0.51,-0.03,231,0,0.84,1.0,3.58,0.73,1.0,30,1
1679,2024-02-17,54,48,Oncology,7,1,76,31,65,8,0.6,0.03,440,0,0.69,1.0,2.45,0.33,1.0,25,1
1680,2024-05-05,94,10,Oncology,3,2,66,33,100,12,0.45,-0.06,118,0,0.48,1.0,2.0,0.6,1.0,29,1
1681,2024-08-09,25,23,Antibiotic,2,2,58,51,100,76,0.76,0.02,126,0,0.57,1.0,1.14,0.28,1.0,14,1
1682,2024-03-08,31,24,Cardiology,10,2,129,39,84,18,0.43,0.0,377,0,1.36,1.0,3.31,0.23,1.0,17,1
1683,2024-06-25,79,39,Cardiology,14,2,41,38,95,14,0.43,-0.1,185,0,0.76,1.0,1.08,0.73,1.0,10,1
1684,2024-08-23,24,16,Diabetes,12,4,121,36,90,2,0.4,0.01,238,0,1.02,1.0,3.36,0.86,1.0,23,1
1685,2024-01-26,63,18,Antibiotic,12,2,49,55,100,1,0.5,0.08,350,0,0.25,1.0,0.89,0.41,1.4,25,1
1686,2024-08-13,18,48,Antibiotic,3,2,164,11,27,5,0.74,0.15,475,0,4.97,1.0,14.91,0.16,1.0,21,1
1687,2024-07-28,47,11,Painkiller,17,2,0,47,100,14,0.62,0.01,307,0,0.0,1.0,0.0,0.33,1.2,38,1
1688,2024-07-31,58,1,Diabetes,11,4,115,42,87,7,0.1,-0.05,236,0,0.62,1.0,2.74,0.86,1.0,31,1
1689,2024-05-22,88,9,Oncology,4,2,106,26,66,3,0.63,0.2,138,0,1.36,1.0,4.08,0.57,1.0,21,1
1690,2024-06-14,29,7,Antibiotic,16,3,82,20,42,4,0.57,0.16,255,0,1.59,1.0,4.1,0.7,1.0,18,1
1691,2024-01-24,4,5,Antibiotic,7,3,70,71,100,11,0.45,-0.01,480,0,0.22,1.0,0.99,0.31,1.4,31,1
1692,2024-10-27,21,8,Diabetes,18,1,115,27,80,13,1.0,0.07,349,0,1.86,1.0,4.26,0.76,1.0,16,1
1693,2024-12-10,2,14,Cardiology,5,2,94,20,49,7,0.99,0.17,307,0,1.83,1.0,4.7,0.72,1.0,18,1
1694,2024-12-26,69,21,Painkiller,1,2,97,21,47,7,0.72,0.03,141,0,1.2,1.0,4.62,0.79,1.0,27,1
1695,2024-06-14,26,46,Oncology,13,1,79,26,65,85,0.57,-0.06,383,0,0.71,1.0,3.04,0.14,1.0,30,1
1696,2024-01-26,62,17,Antibiotic,13,2,117,40,100,80,0.32,0.09,164,0,1.36,1.0,2.92,0.47,1.4,15,1
1697,2024-01-26,10,34,Cardiology,3,2,0,24,52,5,0.67,0.06,325,0,0.0,1.0,0.0,0.41,1.0,17,1
1698,2024-07-16,49,28,Cardiology,10,2,78,24,53,7,0.9,-0.0,194,0,0.95,1.0,3.25,0.83,1.0,24,1
1699,2024-06-26,51,8,Cardiology,1,3,96,43,100,15,0.58,-0.0,317,0,5.21,1.0,2.23,0.61,1.0,3,1
1700,2024-01-15,90,39,Cardiology,10,2,96,30,61,58,0.77,-0.07,404,0,2.04,1.0,3.2,0.85,1.0,11,1
1701,2024-04-01,22,50,Antibiotic,19,1,0,34,100,3,1.0,0.04,421,0,0.0,1.0,0.0,0.8,1.2,24,1
1702,2024-01-17,85,21,Cardiology,18,1,100,10,35,42,0.58,0.14,390,0,3.68,1.0,10.0,0.89,1.0,19,1
1703,2024-01-27,78,7,Cardiology,5,2,90,41,100,6,0.74,-0.07,224,0,0.85,1.0,2.2,0.11,1.0,18,1
1704,2024-12-18,85,41,Oncology,5,1,76,31,99,15,0.55,-0.02,421,0,1.14,1.0,2.45,0.63,1.0,15,1
1705,2024-03-17,44,41,Cardiology,5,3,112,58,100,7,0.16,-0.01,133,0,0.97,1.0,1.93,0.27,1.0,14,1
1706,2024-02-21,72,37,Diabetes,15,3,57,50,100,82,0.2,-0.01,304,0,0.89,1.0,1.14,0.48,1.0,9,1
1707,2024-07-09,93,38,Antibiotic,15,1,79,47,100,84,0.83,0.13,418,0,0.35,1.0,1.68,0.38,1.0,34,1
1708,2024-10-15,66,3,Painkiller,10,2,193,61,100,6,0.62,0.06,435,0,1.58,1.0,3.16,0.58,1.0,14,1
1709,2024-07-10,38,26,Diabetes,11,3,128,31,100,15,0.52,0.02,420,0,28.9,1.0,4.13,0.75,1.0,1,1
1710,2024-11-12,37,30,Cardiology,6,1,75,66,100,10,0.61,0.1,296,0,0.32,1.0,1.14,0.6,1.0,25,1
1711,2024-05-06,42,50,Painkiller,10,3,31,49,98,5,0.38,-0.01,343,0,0.18,1.0,0.63,0.74,1.0,24,1
1712,2024-08-08,97,35,Antibiotic,14,1,74,52,100,2,0.93,-0.03,449,0,0.47,1.0,1.42,0.54,1.0,21,1
1713,2024-05-02,26,44,Diabetes,2,2,118,43,100,17,0.85,-0.01,480,0,1.2,1.0,2.74,0.72,1.0,16,1
1714,2024-09-05,72,21,Cardiology,6,2,83,5,20,5,0.51,-0.09,139,1,5.81,1.0,16.6,0.23,1.0,20,1
1715,2024-02-20,21,18,Cardiology,13,4,110,5,20,14,0.17,0.07,247,0,25.67,1.0,22.0,0.45,1.0,6,1
1716,2024-07-23,87,21,Cardiology,16,1,138,37,100,73,0.47,0.12,245,0,1.45,1.0,3.73,0.58,1.0,18,1
1717,2024-06-22,14,2,Diabetes,7,1,127,36,100,10,0.69,0.16,429,0,1.54,1.0,3.53,0.51,1.0,16,1
1718,2024-04-02,41,45,Oncology,6,2,93,25,84,1,0.44,0.11,127,0,1.04,1.0,3.72,0.56,1.0,25,1
1719,2024-09-27,68,49,Oncology,10,4,50,27,98,9,0.13,0.07,327,0,0.68,1.0,1.85,0.86,1.0,19,1
1720,2024-06-09,38,18,Diabetes,19,1,2,19,50,13,0.69,0.08,319,0,0.03,1.0,0.11,0.24,1.0,24,1
1721,2024-11-01,88,3,Oncology,2,1,85,25,58,7,0.62,0.09,188,0,0.88,1.0,3.4,0.83,1.0,27,1
1722,2024-03-09,58,23,Oncology,5,3,38,19,41,67,0.25,0.07,412,0,0.88,1.0,2.0,0.71,1.0,16,1
1723,2024-06-13,18,43,Antibiotic,17,3,70,19,41,8,0.59,0.02,495,0,5.16,1.0,3.68,0.61,1.0,5,1
1724,2024-08-14,21,9,Oncology,17,4,21,42,100,15,0.57,0.06,450,0,0.15,1.0,0.5,0.79,1.0,23,1
1725,2024-03-30,66,40,Painkiller,11,3,167,34,81,32,0.05,0.11,387,0,1.19,1.0,4.91,0.36,1.0,29,1
1726,2024-01-13,10,38,Cardiology,3,3,146,30,64,53,0.17,0.01,116,0,2.43,1.0,4.87,0.38,1.0,14,1
1727,2024-08-22,17,36,Diabetes,10,1,16,21,54,4,0.71,-0.01,247,0,0.22,1.0,0.76,0.27,1.0,24,1
1728,2024-02-06,4,45,Painkiller,18,2,20,61,100,9,0.59,0.02,452,0,0.19,1.0,0.33,0.16,1.0,12,1
1729,2024-11-14,43,46,Oncology,2,1,62,17,44,69,0.85,0.12,175,0,0.77,1.0,3.65,0.76,1.0,33,1
1730,2024-02-25,50,30,Antibiotic,1,2,0,51,100,3,0.5,-0.04,208,0,0.0,1.0,0.0,0.86,1.4,23,1
1731,2024-06-23,76,46,Painkiller,3,2,60,71,100,12,0.47,-0.1,428,1,0.35,1.0,0.85,0.26,1.2,17,1
1732,2024-10-04,26,47,Antibiotic,6,2,124,31,95,15,0.32,0.02,217,0,28.0,1.0,4.0,0.62,1.0,1,1
1733,2024-06-30,82,50,Cardiology,7,4,84,17,44,4,0.19,0.04,247,0,1.92,1.0,4.94,0.51,1.0,18,1
1734,2024-08-05,40,1,Diabetes,11,2,116,39,100,8,0.51,-0.01,493,0,1.74,1.0,2.97,0.57,1.0,12,1
1735,2024-01-14,82,21,Oncology,14,1,200,26,69,4,0.44,0.01,428,0,3.17,1.0,7.69,0.68,1.0,17,1
1736,2024-10-03,98,48,Diabetes,11,1,168,51,100,2,0.73,0.01,101,0,1.77,1.0,3.29,0.45,1.0,13,1
1737,2024-02-22,62,32,Painkiller,17,2,84,52,100,20,0.76,0.14,152,0,0.94,1.0,1.62,0.77,1.0,12,1
1738,2024-03-24,20,43,Diabetes,3,2,145,48,100,8,0.37,0.03,225,0,0.92,1.0,3.02,0.31,1.0,23,1
1739,2024-06-17,100,18,Cardiology,9,1,43,50,100,6,0.89,0.04,241,1,1.5,1.0,0.86,0.74,1.0,4,1
1740,2024-05-28,50,32,Oncology,9,3,31,26,60,51,0.47,0.06,149,0,0.27,1.0,1.19,0.4,1.0,31,1
1741,2024-05-15,40,29,Antibiotic,2,2,98,11,27,5,0.8,0.04,126,0,3.28,1.0,8.91,0.5,1.0,19,1
1742,2024-11-01,92,40,Painkiller,6,4,20,58,100,15,0.1,0.06,395,0,0.14,1.0,0.34,0.52,1.0,17,1
1743,2024-10-06,60,13,Cardiology,9,1,83,16,53,68,0.52,-0.07,384,0,4.54,1.0,5.19,0.87,1.0,8,1
1744,2024-08-27,18,2,Painkiller,14,3,91,37,87,6,0.94,0.15,186,0,0.61,1.0,2.46,0.16,1.2,28,1
1745,2024-02-20,35,26,Antibiotic,13,1,103,27,98,3,0.62,-0.02,428,0,1.48,1.0,3.81,0.88,1.4,18,1
1746,2024-08-02,54,8,Cardiology,8,2,184,33,79,11,0.27,-0.02,270,0,3.55,1.0,5.58,0.26,1.0,11,1
1747,2024-09-08,32,38,Oncology,8,2,74,17,64,5,0.7,-0.1,498,0,1.27,1.0,4.35,0.62,1.0,24,1
1748,2024-03-12,20,2,Oncology,8,4,119,57,100,3,0.32,0.0,382,0,1.22,1.0,2.09,0.17,1.0,12,1
1749,2024-04-08,95,30,Antibiotic,10,4,78,70,100,33,0.47,0.01,228,0,0.43,1.0,1.11,0.45,1.2,18,1
1750,2024-08-23,8,5,Cardiology,7,1,70,21,42,2,1.0,0.12,141,0,0.78,1.0,3.33,0.22,1.0,30,1
1751,2024-02-18,13,18,Oncology,13,1,76,45,100,59,0.5,0.06,449,0,1.07,1.0,1.69,0.8,1.0,11,1
1752,2024-10-11,92,21,Oncology,14,3,124,16,52,30,0.42,0.19,162,0,2.47,1.0,7.75,0.45,1.0,22,1
1753,2024-03-30,21,15,Painkiller,18,2,68,62,100,49,0.84,0.18,165,0,0.59,1.0,1.1,0.46,1.0,13,1
1754,2024-11-22,44,8,Oncology,10,1,107,12,24,13,0.93,0.15,162,0,2.23,1.0,8.92,0.26,1.0,28,1
1755,2024-09-01,63,42,Cardiology,14,1,84,50,100,5,0.74,0.06,398,0,0.84,1.0,1.68,0.31,1.0,14,1
